label,tweet,label_mapped
fearful,deg degan tuh lgsng gua gua lgsng wa cowo gua kan ya gua ngabarin kalo sikring rumah gua kayak ada yg nurunun trs gua takut eh ternyata cuman ceklis doang trs gua makin takut tuh ya lampu ga nyala gada yg bisa gua hubungin,Fear
fearful,saya merasa aneh bersyukur ketika hal hal buruk terjadi di sisi lain lautan yang mengelilingi negara itu setiap hari,Fear
fearful,saya tahu bahwa saya tidak mengalami hal yang lebih buruk dibandingkan saudara saudara saya di luar negeri tetapi saat ini saya merasa seperti sedang diserang secara fisik emosional dan spiritual,Fear
fearful,aku benci merasa bimbang karena aku sedang bersikap negatif sekarang dan aku tidak tahu apa yang aku inginkan,Fear
fearful,saya merasa sebagian besar desainer malu menggunakan warna di dapur jadi saya suka bagaimana julia memadukan semburat warna oranye biru dan hijau yang cerah di seluruh ruangan,Fear
fearful,selalu membatasi transaksi mereka bahkan amd dan nvidia satu satunya di mana anda mendapatkan promo kode fakta adalah mereka takut mereka akan kehilangan terlalu banyak uang,Fear
fearful,saya tidak pernah dapat menemukan emoji yang tepat yang saya cari pada saat yang tepat ketika saya membutuhkannya nuklir rudal tentaraindia,Fear
fearful,celtic benar benar tahu cara membuat anda merinding,Fear
fearful,aku beberapa hari yang lalu habis isya ketiduran kan ya bangun bangun kok nggak bisa gerak ketindihan kalau kata orang serem banget deh,Fear
fearful,saya suka merasa curiga dan paranoid terhadap semua orang di sekitar saya termasuk kucing saya menghabiskan terlalu banyak waktu untuk membenci diri sendiri tenggelam dalam depresi yang tidak beralasan dan tidak perlu dan kemudian merasa sangat bersalah karena bertindak seperti wanita jalang,Fear
fearful,untungnya saya rasa tidak ada seorang pun yang saya kenal di sana pada saat itu tetapi saya tidak dapat menahan perasaan sedikit terguncang,Fear
fearful,aku benci merasa bimbang tentang banyak hal karena aku menyimpan emosiku dalam dalam,Fear
fearful,etika komersial menyebabkan beberapa penurunan standar sementara pemotongan anggaran di departemen berita luar negeri salah satu kejayaan bush house menyebabkan banyak kekecewaan di dunia komunikasi publik,Fear
fearful,ikan lama mencegah,Fear
fearful,saya sudah mendukungnya sejak awal bb,Fear
fearful,bismillah deh gue masih takut soalnya kalo main warna pastel,Fear
fearful,aku bangun pagi ini ingin menangis dan perasaan itu belum hilang,Fear
fearful,aku merasa sedikit cemas,Fear
fearful,aku merasa seperti mata mata tak terlihat selalu mengawasi setiap langkahku,Fear
fearful,sebuah kaleng lysol tersangkut di posisi semprotan dan kita semua perlahan lahan tercekik oleh tempat sampah yang baunya seperti pabrik febreeze,Fear
fearful,takut akan ajakan seksual dari kerabat dekat dalam keluarga,Fear
fearful,saya sangat gugup ketika seorang pria yang benar benar menarik mencoba berbicara dengan saya secara langsung sekitar saya menolaknya hanya karena kebiasaan,Fear
fearful,saya menyadari betapa berbedanya pertanyaan ini dari mengapa saya merasa sangat gelisah,Fear
fearful,ketika saya mendengar bahwa ada beberapa wanita yang diperkosa di universitas dekat tempat saya biasa memarkir mobil dan berjalan sendiri di malam hari meskipun saya tidak dalam bahaya hal itu membuat saya gelisah selama berhari hari dan saya merasa takut setiap kali berjalan melewati daerah itu,Fear
fearful,ibu saya belum pulang tengah malam ia lupa memberi tahu saya tentang hal itu saya masih sangat muda dan sendirian di rumah,Fear
fearful,saya merasa sedikit khawatir tentang hal itu karena saya tidak tahu apakah kartu catatan kecil saya akan menonjol dari banyaknya bakat di etsy,Fear
fearful,saya tidak merasa kewalahan atau terburu buru,Fear
fearful,aku merasa agak enggan dan tertekan ketika kamu memberitahuku bahwa semuanya sudah berakhir aku menghormati keputusanmu,Fear
fearful,hahaha rdia memang pengganggu rbenar benar pengganggu rhanya sugita yang bisa menjinakkan sifat pengganggu dalam dirinya,Fear
fearful,buku ini sangat gila seperti ya tuhan panik,Fear
fearful,suatu hari larut malam saya sedang bersepeda pulang dan menyalip seorang pria dia berkata kepada saya halo sayang saya ketakutan dan membayangkan kejadian yang paling aneh,Fear
fearful,dan mereka meliput penembakan polisi ini dengan cukup baik mereka tidak ingin melewatkan kesempatan untuk menggertak anda,Fear
fearful,ketika dua anak saya sakit kritis karena campak,Fear
fearful,saya telah bertanya pada diri saya sendiri beberapa pertanyaan sulit dalam upaya untuk memahami mengapa saya merasakan dorongan dan tarikan aneh ini di antara berbagai aspek kehidupan saya,Fear
fearful,lain kali kalau belanja di timbang di rumah wkwkk ntar kayak gini percuma timbangan bagus tapi setelan di ubah,Fear
fearful,saya juga akan merasa terancam dengan mudahnya informasi pribadi dapat masuk ke dalam sistem,Fear
fearful,ada rasa cemas di wajahnya,Fear
fearful,titik fokus perang terletak pada terorisme dan pbb perlu mengatasi kekerasanekstremisme,Fear
fearful,facebookdown psndown weraw smackdown takut dia mengembalikan,Fear
fearful,aku harap gervase lebih tenang jadi aku merasa sedikit tidak rentan sekarang,Fear
fearful,aku harus mengakui aku merasa sangat skeptis,Fear
fearful,anda tidak memiliki kredensial polisi anda adalah seorang pengacara tidak ada lagi tidak ada pengalaman sad trumppuppet felon bully jersey sale,Fear
fearful,saya tidak merasa tertekan untuk melakukan apa pun dan saya tidak merasa berhubungan dengan penyerangan dan pemerkosaan yang saya alami,Fear
fearful,aku merasa gugup tapi karena tidak terasa sakit saat disentuh untuk meregangkan atau menggunakan otot aku merasa yakin itu bukan apa apa dan akan berlalu,Fear
fearful,kaget bgt tbtb jamet,Fear
fearful,mengapa tidak ada yang saya kenal menonton penny dreadful,Fear
fearful,kualitas produk bgs sebenarnya tapi sayangnya isi pensil alisnya patah ajukan komplain n seller mau tukarkan tapi kan repot pembeli hrs krm balik lagi barangnya yg ga seberapa kalo dituker n dtg brg rusak lg kan apes bikin kerjaan namanya saran aja klo bs gnti lsg ke pembeli tanpa hrs retur krn nama brand ini lumayan baik n marketnya bsr kalo ga bs gnti stdknya kompensasi potongan hrga klo pembeli hrs krm balik lagi pensil alis rusak yg hrganya rban lebih keknya mending ikhlaskan aja kebetulan dpet brg cacat,Fear
fearful,lilin horor edisi terbatas soywax akan segera hadir ikuti kami untuk semua berita terbaru horor,Fear
fearful,kagum saya mencintai kalian berdua datanglah berpetualang dengan saya suatu hari nanti,Fear
fearful,gue jadi takut kalo liat akun besideperth,Fear
fearful,aku mengungkapkan perasaanku dia bilang aku sangat takut dan bimbang,Fear
fearful,saya merasa sangat yakin atau ada garis yang ingin saya buat di pasir jadi saya tidak perlu takut terutama pada titik ini untuk mengemukakan perasaan saya tentang apa yang seharusnya menjadi kesimpulan saya dll,Fear
fearful,username apakah hari ini nasib cash back saya rp akan pending seperti yang sudah sudah mohon informasi nya url,Fear
fearful,buat teman teman yang kuliah di bidang kesehatan pernah ga sih kalian ngerasa insecure sama masa depan contohnya gini gue kadang ngerasa was was gitu apakah nanti dimasa depan gue akan menjadi dokter yg capable,Fear
fearful,yang tersisa hari ini adalah perasaan cemas sedih dan kesepian,Fear
fearful,cuaca ini membuat saya takut bekerja malam ini,Fear
fearful,datang barang bagian samping agak bonyok dan terbuka pas bongkar beberapa sekat ada yg terkelupas terkena gesekan entah karena apa ada juga satu sekat yang tidak rapi pada bagian press resin nya untuk sekat bagian depannya ada yg penyok pada bagian resinnya semoga kedepannya bisa di check lagi quality controlnya di tingkatkan,Fear
fearful,saya tidak selalu bisa menangkap esensi cara saya melihat dunia dalam tulisan saya merasa cara berpikir saya yang aneh secara umum konsisten selama tahun tahun saya yang singkat,Fear
fearful,saya merasa sangat ragu untuk membeli rumah lain,Fear
fearful,selai kacang anda agak cabul mengerikan,Fear
fearful,aku merasa terancam karena dia menyerangku di arena,Fear
fearful,saya berfungsi paling baik jika saya memiliki banyak hal yang harus dilakukan dan merasa sangat tidak nyaman dengan hidup saya jika saya tidak memiliki sesuatu untuk dilakukan,Fear
fearful,aku merasa aneh dan ganjil tentang seluruh perjuangan ini apakah aku satu satunya yang menghadapi konflik semacam ini,Fear
fearful,hari ini ijin ga masuk kantor karena sakit tapi karena emg lg hectic di kantor jadinya tetep aja kerja terus w mikir lebih enak kerja remote gini sih kayaknya w lelah sama kantornya bukan kerjaannya tapi lelah sama cara kerjanya kantor juga deng resign or not to resign,Fear
fearful,saya paling defensif ketika saya merasa paling terancam,Fear
fearful,saya mengerti perasaan seorang penulis yang tidak yakin dengan kemampuannya tidak yakin dengan pembacanya bertanya tanya apakah dia telah membuang buang waktu berjam jam dalam hidupnya untuk membuat tanda di halaman,Fear
fearful,menyadari bahwa ada sesuatu yang salah penambang yang khawatir itu berusaha keluar dari tambang,Fear
fearful,saya tidak sabar untuk mendengar apa yang dia katakan tentang dr hawking yang brilian pasti kaya dalam rasa yang paling miskin bully,Fear
fearful,saya bermimpi menjatuhkan iphone saya dan rusak t t menangis iphone mimpi buruk,Fear
fearful,malu bgt kalo inget moment jaman main rp,Fear
fearful,aku masih merasa sedikit terguncang,Fear
fearful,saat kita lagi euphoria gitu si bapak bilang kalian ini tukang bikin masalah pake nada bapak yg habis marahin anaknya krn minta jajan tp tetep dibeliin kebapakan banget pokoknya kita cuma ketawa gugup lalu temen sempet keceplosan maaf bapak kita sebenernya takut,Fear
fearful,aku bangun hari ini dengan perasaan yang agak aneh,Fear
fearful,berjalan pulang pada malam hari seusai kuliah di tengah jalan tidak ada lampu lalu lintas dan saya berjalan di jalan raya dengan pikiran tidak akan ada yang mendengar saya jika saya harus berteriak,Fear
fearful,aku bisa merasakan detak jantungnya yang panik tapi suara cookie sangat jelas,Fear
fearful,kayaknya habis ini mataku harus dimandiin pake abu biar suci karena habis melihat adegan yg tidak senonoh di mcd yg tidak lain adalah adegan orang yg saling bermesrahan didepan mata huhuuu,Fear
fearful,saya menjadi terikat sejak awal dan merasakan penurunan dalam hubungan membuat saya takut,Fear
fearful,itu akan sangat bagus tetapi bagaimana jika kartunya rusak hal ini pernah terjadi pada saya dua kali,Fear
fearful,saya mengalami serangan panik ketika saya tidak dapat menemukan di twitter ternyata twitter saya brengsek saya masih bisa melihatnya nyssaalghul,Fear
fearful,mengistirhatkan badan itu penting tapi saat hendak istirahat teringat akan tugas yang tak kunjung kelar akhirnya bangun duduk depan laptop dengerin radio tinggal nulis nya aja mikir kemana mana ya begitulah,Fear
fearful,ketika aku memikirkan kematian bukan kematianku sendiri melainkan kematian orang tuaku saudara saudaraku laki laki dan perempuan,Fear
fearful,baru hari barang sudah rusak padahal pemakaian normal saya kirim balik barang nya ke penjual katanya masuk garansi toko dan akan di service tapi sudah bulan masih belum ada kejelasan juga jadi sementara saya kasih bintang dulu sampai saya terima kembali barang nya dengan keaadaan normal dan berfungsi,Fear
fearful,saya mulai mendapatkan privasi saya menemukan kerentanan yang dapat memberikan banyak hacker mengakses informasi pribadi saya melihatnya irl memiliki bukti pada tidak ada wifi saya tidak cerdas tetapi saya tidak suka terluka sengaja bagaimana anda tidak sadar,Fear
fearful,ketika dua anak saya sakit kritis karena campak 🔁,Fear
fearful,biasa di negeri orang taat aturan pulang ke indonesia sudah minggu masih kebingungan kalau ga jahat bakal di jahatin orang disini mah bener bener 🔁,Fear
fearful,ada rasa cemas di wajahnya 🔁,Fear
fearful,saya merasa aneh bersyukur ketika hal hal buruk terjadi di sisi lain lautan yang mengelilingi negara itu setiap hari 🔁,Fear
fearful,sebelum mempercayakan penyimpanan data kalian mending pikir dulu deh saya baru pakai blm minggu kartu langsung tidak terbaca lagi mana ada data yg tidak bsa di selamatkan dan proses garansinya aja pake estimasi sebulan yap sebulan mending beli yg pasti aja merk baru blum tentu terjamin kualitasnya be carefull and keep healthy thx 🔁,Fear
fearful,lieur aing beberapa hari ini susah ngecharge kalo ada tulisan ini anyone yg tau gak how to fix this problem nb hp gue asus zenfone max pro m url 🔁,Fear
fearful,ketika hidup saya menjadi perhatian orang orang yang tidak relevan saya tidak akan pernah tahu 🔁,Fear
fearful,ada burung gagak berkumpul di sekelilingku tolong aku aku akan diterbangkan 🔁,Fear
fearful,tegang banget kak santuy aja santuy 🔁,Fear
fearful,buku ini sangat gila seperti ya tuhan panik 🔁,Fear
fearful,aku merasa sangat takut penuh energi gugup 🔁,Fear
fearful,di danau bendungan 🔁,Fear
fearful,hal ini menyebabkan gerakan yang sangat gelisah dan suhu yang tinggi 🔁,Fear
fearful,sungguh menyedihkan dan mengejutkan satu sisi rusia berperang melawan isis dan di sisi lain mendukung pak yang merupakan pusat epik terorisme 🔁,Fear
fearful,nope 🔁,Fear
fearful,semoga saja saya dapat menyelesaikan semua pekerjaan saya cukup awal jumat ini tepat waktu untuk bertemu di lib nervous timetogrind 🔁,Fear
fearful,reyns b w rutinitas online dan pencurian identitas korban lebih jauh memperluas teori aktivitas rutin di luar pelanggaran kontak langsung journal of crime and delinquency wald facts 🔁,Fear
fearful,saya punya sepupu yang sangat saya sayangi sayangnya dia meninggal dunia secara tiba tiba dan suatu kali saya bermimpi sedang berbicara dengannya tetapi dia sudah meninggal 🔁,Fear
fearful,ini kcg rumahan ga kemana mana sama mamanya terus tapi itu lehernya kaya luka apa karena suka gelut diajarin mamanya itu ya tapi masa sih kcg btw itu aku pegang posisi dia nyaman dan bentar kok 🔁,Fear
fearful,ya terserah yang mana muslim hanya sebuah sekte seperti yang anda tahu islam identik dengan pemerkosaan dan terorisme 🔁,Fear
fearful,pertunjukan teater pembantaian minggu ini oleh adalah yang pertama kali saya pikirkan yang membutuhkan subtitle 🔁,Fear
fearful,saya sedang bermain ski selancar ombak yang cukup besar dan arus yang kuat memisahkan saya dari ski dan kami berdua mulai hanyut perlahan sebenarnya agak cepat ke laut arah hanyut saya membawa saya langsung ke terumbu karang tempat hiu yang cukup besar terus menerus ditangkap saya sendirian tanpa ada yang membantu saya 🔁,Fear
fearful,kaget loh kak msi pgi 🔁,Fear
fearful,dikasih tau adik simbah nanyain ini bajunya gak pernah lihat dipake keluar dipakai di kamar ya baju tidur tali spageti yamasa ku pake keluar kan malu ini kalau beli lingerie yg aneh ya jelas jadi pertanyaan udah paling bener beli daster midi aja 🔁,Fear
fearful,benarkah setelah sekian lama hal ini mengejutkan tbh 🔁,Fear
fearful,seorang monster hanya akan menjadi monster jika anda melihatnya melalui 🔁,Fear
fearful,saya tidak selalu bisa menangkap esensi cara saya melihat dunia dalam tulisan saya merasa cara berpikir saya yang aneh secara umum konsisten selama tahun tahun saya yang singkat 🔁,Fear
